Iteration,Timestep,FromStratumID,FromSecondaryStratumID,FromTertiaryStratumID,FromStateClassID,FromAgeMin,FromStockTypeID,ToStratumID,ToStateClassID,ToAgeMin,ToStockTypeID,TransitionGroupID,StateAttributeTypeID,FlowTypeID,TargetType,Multiplier,TransferToStratumID,TransferToSecondaryStratumID,TransferToTertiaryStratumID,TransferToStateClassID,TransferToAgeMin
,,,,Other Western Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.047,,,,,
,,,,Other Western Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.4699,,,,,
,,,,Other Western Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.01,,,,,
,,,,Other Western Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.09,,,,,
,,,,Other Western Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.9,,,,,
,,,,Other Western Hardwoods Group,Wetland:Estuarine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Estuarine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Estuarine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Estuarine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0018,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0162,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.1619,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.3201,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Foliage,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.01,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Foliage,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0899,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Foliage,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.8985,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.0016,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Merchantable,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.03,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Merchantable,,,,DOM: Snag Stem,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Merchantable,,,,Forestry Sector,Disturbance: Harvest (Clearcut) [Type],,LULC: Harvest Live,,0.97,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Other Wood,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Other Wood,,,,DOM: Snag Branch,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0094,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0843,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.8428,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0082,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0734,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.7338,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0052,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.047,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.4699,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.01,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.09,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.9,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0013,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0116,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.116,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.3711,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Foliage,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.01,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Foliage,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.09,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Foliage,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.9,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Merchantable,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.03,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Merchantable,,,,DOM: Snag Stem,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Merchantable,,,,Forestry Sector,Disturbance: Harvest (Clearcut) [Type],,LULC: Harvest Live,,0.97,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0003,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0031,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.0306,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,DOM: Snag Branch,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.966,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0067,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0606,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.6056,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Medium,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0058,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Medium,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0519,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Medium,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.5189,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Slow,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0027,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Slow,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.024,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Slow,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.2403,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Very Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0099,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Very Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0888,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Aboveground Very Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.8882,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Tropical Hardwoods Group,Forest:All,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0013,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0116,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.116,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.3711,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.01,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.09,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.9,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Merchantable,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.03,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Merchantable,,,,DOM: Snag Stem,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Merchantable,,,,Forestry Sector,Disturbance: Harvest (Clearcut) [Type],,LULC: Harvest Live,,0.97,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0003,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0031,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.0306,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,DOM: Snag Branch,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.966,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0067,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0606,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.6056,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0058,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0519,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.5189,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0027,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.024,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.2403,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0099,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0888,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.8882,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Tropical Hardwoods Group,Wetland:Estuarine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Tropical Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Tropical Hardwoods Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
